ACC_YEAR,SGG_CD,SGG_NM,BJDONG_CD,BJDONG_NM,LAND_GBN,LAND_GBN_NM,BONBEON,BUBEON,BLDG_NM,DEAL_YMD,OBJ_AMT,BLDG_AREA,TOT_AREA,FLOOR,RIGHT_GBN,CNTL_YMD,BUILD_YEAR,HOUSE_TYPE,REQ_GBN,RDEALER_LAWDNM
2024,11710,송파구,11300,거여동,1,대지,0136,0102,골드빌2,20231204,35000,41.41,30.28,3.0,,,2008,연립다세대,중개거래,서울 송파구
2023,11560,영등포구,13300,대림동,1,대지,0667,0005,해림아트(에이동),20231204,37000,61.52,32.02,2.0,,,2003,연립다세대,중개거래,서울 영등포구
2023,11350,노원구,10300,공릉동,1,대지,0382,0014,신명아파트,20231204,43000,59.99,0.0,10.0,,,1995,아파트,중개거래,서울 서초구
2023,11260,중랑구,10100,면목동,1,대지,0066,0082,해오름빌리지,20231204,24000,51.29,28.27,5.0,,,2011,연립다세대,직거래,
2023,11470,양천구,10100,신정동,1,대지,1296,0000,아이파크,20231204,107500,59.82,0.0,16.0,,,2002,아파트,중개거래,서울 양천구
2023,11200,성동구,10700,행당동,1,대지,0346,0000,행당한진타운,20231204,120000,84.71,0.0,23.0,,,2000,아파트,중개거래,서울 성동구
2023,11620,관악구,10200,신림동,1,대지,1736,0000,신림2차푸르지오,20231204,85000,114.71,0.0,15.0,,,2007,아파트,직거래,
2023,11380,은평구,10400,갈현동,1,대지,0466,0004,골든빌(466-4),20231204,16000,29.66,17.94,5.0,,,2012,연립다세대,중개거래,서울 은평구
2023,11470,양천구,10300,신월동,1,대지,0242,0035,디하우스,20231204,20000,26.91,17.05,2.0,,,2015,연립다세대,중개거래,서울 양천구
2023,11440,마포구,10200,공덕동,1,대지,0475,0000,공덕푸르지오시티,20231204,25500,31.28,40.05,17.0,,,2013,오피스텔,중개거래,서울 마포구
2023,11290,성북구,13600,하월곡동,1,대지,0222,0000,월곡두산위브,20231204,67000,59.86,0.0,13.0,,,2003,아파트,중개거래,서울 성북구
2023,11740,강동구,10500,길동,1,대지,0361,0014,엠엑스아뜨리에빌아파트,20231204,43000,60.63,34.75,5.0,,,2009,연립다세대,직거래,
2023,11350,노원구,10600,중계동,1,대지,0502,0001,중계그린1단지,20231204,46000,49.5,0.0,6.0,,,1990,아파트,중개거래,서울 노원구
2023,11110,종로구,10100,청운동,1,대지,0030,0001,라임카운티,20231204,160000,151.8,149.51,3.0,,,2004,연립다세대,중개거래,서울 용산구
2023,11710,송파구,11200,오금동,1,대지,0061,0011,동방빌라(가동)(61-11),20231204,54000,110.81,60.02,2.0,,,1990,연립다세대,중개거래,서울 송파구
2023,11500,강서구,10400,가양동,1,대지,0275,0001,마곡파크뷰에이동,20231204,20000,22.26,14.72,8.0,,,2017,연립다세대,중개거래,서울 강서구
2023,11230,동대문구,10200,용두동,1,대지,0792,0000,래미안 허브리츠,20231204,105000,114.98,0.0,2.0,,,2011,아파트,직거래,
2023,11650,서초구,10200,양재동,1,대지,0392,0002,주원베르빌(101동),20231204,63000,29.81,18.0,6.0,,,2016,연립다세대,중개거래,서울 서초구
2023,11710,송파구,10900,장지동,1,대지,0901,0000,위례24단지(꿈에그린),20231204,124500,59.96,0.0,19.0,,,2013,아파트,중개거래,"경기 성남수정구, 서울 송파구"
2023,11740,강동구,10500,길동,1,대지,0124,0015,아크로씨티,20231204,24599,47.2,29.19,5.0,,,2014,연립다세대,직거래,
2023,11500,강서구,10600,내발산동,1,대지,0742,0000,마곡수명산파크1단지,20231204,61500,84.82,0.0,2.0,,20231211,2007,아파트,직거래,
2023,11380,은평구,10300,불광동,1,대지,0445,0087,삼성타운C동,20231204,24000,25.85,21.72,3.0,,,2016,연립다세대,중개거래,서울 은평구
2023,11560,영등포구,11700,당산동,1,대지,0121,0107,현대뉴스타오피스텔,20231204,10000,31.05,41.15,5.0,,,1993,오피스텔,중개거래,서울 영등포구
2023,11710,송파구,11300,거여동,1,대지,0696,0000,e편한세상송파파크센트럴,20231204,165000,113.63,0.0,23.0,,,2021,아파트,중개거래,서울 송파구
2023,11710,송파구,10100,잠실동,1,대지,0027,0000,주공아파트 5단지,20231204,285600,82.51,0.0,14.0,,,1978,아파트,중개거래,서울 송파구
2023,11380,은평구,10400,갈현동,1,대지,0012,0135,현대렉스빌(12-135),20231204,52535,69.24,33.98,4.0,,,2003,연립다세대,중개거래,서울 은평구
2023,11500,강서구,10500,마곡동,1,대지,0795,0005,마곡사이언스파크뷰,20231204,16750,25.16,35.08,8.0,,,2016,오피스텔,중개거래,서울 강서구
2023,11200,성동구,10700,행당동,1,대지,0192,0029,성동샤르망,20231204,17700,27.6,38.02,11.0,,,2004,오피스텔,중개거래,서울 성동구
2023,11440,마포구,12500,성산동,1,대지,0030,0001,(30-1),20231204,26000,42.5,26.16,4.0,,,2012,연립다세대,중개거래,서울 마포구
2023,11320,도봉구,10500,쌍문동,1,대지,0220,0000,유송맨션B동,20231204,18000,50.49,26.3,3.0,,,1995,연립다세대,중개거래,서울 도봉구
2023,11350,노원구,10600,중계동,1,대지,0369,0000,주공2,20231204,33000,44.52,0.0,15.0,,,1992,아파트,중개거래,서울 노원구
2023,11590,동작구,10800,대방동,1,대지,0394,0026,리안,20231204,13750,18.21,28.15,3.0,,,null,오피스텔,중개거래,서울 동작구
2023,11110,종로구,17500,숭인동,1,대지,0202,0003,종로중흥S클래스,20231204,10500,17.81,0.0,11.0,,,2013,아파트,직거래,
2023,11350,노원구,10300,공릉동,1,대지,0752,0000,광덕파크빌아파트,20231204,35000,84.69,0.0,13.0,,,2003,아파트,중개거래,서울 중랑구
2023,11590,동작구,10200,상도동,1,대지,0022,0031,유진하이츠빌라,20231204,20000,46.47,37.6,-1.0,,,1991,연립다세대,중개거래,서울 동작구
2023,11350,노원구,10500,상계동,1,대지,1255,0000,은빛1단지,20231204,51000,59.95,0.0,12.0,,,1998,아파트,중개거래,서울 노원구
2023,11620,관악구,10100,봉천동,1,대지,0466,0018,정원파크빌,20231204,29500,41.93,48.97,3.0,,,2018,오피스텔,중개거래,서울 관악구
2023,11500,강서구,10200,등촌동,1,대지,0519,0002,이가채,20231204,30000,29.73,22.96,5.0,,,2012,연립다세대,중개거래,서울 강서구
2023,11710,송파구,11200,오금동,1,대지,0063,0012,르비앙,20231204,19000,32.39,22.79,5.0,,,2008,연립다세대,직거래,
2023,11320,도봉구,10600,방학동,1,대지,0636,0001,파비엥,20231204,16000,29.91,22.33,3.0,,,2019,연립다세대,중개거래,서울 도봉구
2023,11260,중랑구,10500,망우동,1,대지,0462,0021,루체빌비,20231204,38400,57.53,39.85,3.0,,,2022,연립다세대,직거래,
2023,11560,영등포구,12600,양평동2가,1,대지,0022,0001,스카이시티,20231204,11350,18.18,27.87,9.0,,,2014,오피스텔,중개거래,서울 영등포구
2023,11305,강북구,10100,미아동,1,대지,0258,0609,황해빌라C,20231204,19000,54.68,39.02,-1.0,,,1989,연립다세대,중개거래,서울 강북구
2023,11740,강동구,10700,암사동,1,대지,0414,0002,롯데캐슬퍼스트,20231204,135000,84.81,0.0,24.0,,,2008,아파트,중개거래,"서울 강동구, 서울 양천구"
2024,11380,은평구,10800,역촌동,1,대지,0016,0018,세민하이파크,20231204,28500,33.02,16.19,7.0,,,2017,연립다세대,직거래,
2023,11140,중구,16200,신당동,1,대지,0241,0026,(241-26),20231204,50500,21.06,15.4,3.0,,,2012,연립다세대,중개거래,서울 중구
2023,11440,마포구,11500,상수동,1,대지,0157,0001,세방글로벌시티,20231204,19700,29.5,39.38,13.0,,,2005,오피스텔,중개거래,서울 마포구
2023,11350,노원구,10200,월계동,1,대지,0947,0000,롯데캐슬루나,20231204,78000,84.99,0.0,8.0,,,2006,아파트,중개거래,서울 성북구
2023,11380,은평구,10900,신사동,1,대지,0013,0032,카리스타운(13-32),20231203,30500,45.9,27.77,4.0,,,2016,연립다세대,중개거래,서울 은평구
2023,11440,마포구,12000,서교동,1,대지,0487,0000,대우미래사랑,20231203,29800,34.29,0.0,4.0,,,2005,아파트,중개거래,서울 마포구
2023,11230,동대문구,10600,장안동,1,대지,0371,0001,장안삼성쉐르빌,20231203,16500,43.1,55.52,4.0,,,2002,오피스텔,중개거래,서울 동대문구
2023,11170,용산구,12000,도원동,1,대지,0023,0000,삼성래미안,20231203,106000,59.94,0.0,8.0,,,2001,아파트,중개거래,서울 용산구
2023,11290,성북구,10300,돈암동,1,대지,0627,0002,서라벌맨션,20231203,49450,46.98,32.7,3.0,,,1981,연립다세대,직거래,
2023,11290,성북구,10300,돈암동,1,대지,0624,0000,구현대,20231203,60950,51.47,0.0,3.0,,,1981,아파트,직거래,
2023,11500,강서구,10300,화곡동,1,대지,0455,0007,성우하이츠(A동),20231203,17000,53.72,23.54,1.0,,,2001,연립다세대,직거래,
2023,11620,관악구,10200,신림동,1,대지,0706,0008,신후가,20231203,34000,51.42,33.21,4.0,,,2016,연립다세대,중개거래,서울 관악구
2023,11440,마포구,12300,망원동,1,대지,0399,0026,2차백운아트빌라,20231203,30000,37.14,28.98,-1.0,,,1989,연립다세대,중개거래,서울 마포구
2023,11710,송파구,11300,거여동,1,대지,0362,0000,현대1차,20231203,93000,84.86,0.0,12.0,,,1992,아파트,중개거래,서울 송파구
2023,11260,중랑구,10300,중화동,1,대지,0274,0051,한영(101),20231203,47500,71.83,0.0,2.0,,,2003,아파트,중개거래,서울 중랑구
2023,11500,강서구,10300,화곡동,1,대지,0332,0018,세기빌라,20231203,13500,30.72,18.21,4.0,,,2002,연립다세대,중개거래,서울 강서구
2023,11590,동작구,10800,대방동,1,대지,0393,0059,이레아트빌,20231203,24000,19.0,13.38,4.0,,,2016,연립다세대,중개거래,서울 동작구
2023,11290,성북구,13300,정릉동,1,대지,0780,0000,"산장아파트가동,나동",20231203,32000,52.89,0.0,3.0,,,1977,아파트,중개거래,서울 성북구
2023,11290,성북구,10300,돈암동,1,대지,0624,0000,구현대,20231203,57450,51.47,0.0,2.0,,,1981,아파트,직거래,
2024,11380,은평구,10700,응암동,1,대지,0117,0024,펠리시티,20231203,58900,55.69,0.0,13.0,,,2022,아파트,직거래,
2023,11470,양천구,10100,신정동,1,대지,1296,0000,아이파크,20231203,199000,114.76,0.0,11.0,,,2002,아파트,중개거래,"경기 안산단원구, 서울 양천구"
2023,11215,광진구,10500,자양동,1,대지,0231,0008,우석디자인빌,20231203,50000,54.46,33.91,2.0,,,2015,연립다세대,중개거래,서울 광진구
2023,11290,성북구,10300,돈암동,1,대지,0624,0000,구현대,20231203,60950,51.47,0.0,3.0,,,1981,아파트,직거래,
2023,11410,서대문구,11900,북가좌동,1,대지,0481,0000,DMC래미안e편한세상,20231203,108000,84.94,0.0,3.0,,,2012,아파트,중개거래,"서울 서대문구, 서울 은평구"
2023,11710,송파구,10700,가락동,1,대지,0165,0000,래미안파크팰리스,20231203,160000,84.89,0.0,13.0,,,2007,아파트,중개거래,서울 송파구
2023,11710,송파구,11100,방이동,1,대지,0050,0000,잠실엘퍼스트오피스텔,20231203,20500,18.07,30.67,9.0,,,2019,오피스텔,중개거래,서울 송파구
2023,11530,구로구,10900,궁동,1,대지,0285,0008,월드빌라B동(285-8),20231203,17000,59.54,34.86,4.0,,,2002,연립다세대,중개거래,서울 구로구
2023,11560,영등포구,11500,당산동5가,1,대지,0009,0003,당산역해링턴타워,20231203,21400,26.56,36.9,4.0,,,2015,오피스텔,중개거래,서울 영등포구
2023,11740,강동구,10500,길동,1,대지,0400,0000,길동우성,20231203,81500,84.75,0.0,2.0,,,1994,아파트,중개거래,서울 강동구
2023,11470,양천구,10200,목동,1,대지,0318,0027,금강빌라B동,20231202,15000,43.29,20.44,4.0,,,2002,연립다세대,직거래,
2023,11710,송파구,10300,풍납동,1,대지,0306,0035,칼라하우스106동,20231202,41500,76.01,50.74,3.0,,,1998,연립다세대,중개거래,서울 송파구
2023,11440,마포구,11000,노고산동,1,대지,0057,0018,신촌르·메이에르타운(I),20231202,11500,23.85,33.57,5.0,,,1999,오피스텔,중개거래,서울 마포구
2023,11230,동대문구,10600,장안동,1,대지,0374,0001,장안현대벤처빌,20231202,11500,28.49,36.77,9.0,,,2004,오피스텔,중개거래,서울 동대문구
2023,11470,양천구,10100,신정동,,,,,,20231202,300000,619.12,222.1,0.0,,,1997,단독다가구,중개거래,"서울 양천구, 서울 영등포구"
2023,11590,동작구,10100,노량진동,1,대지,0205,0032,한강하이츠빌라1,20231202,42000,61.77,26.89,-1.0,,,1996,연립다세대,중개거래,서울 동작구
2023,11230,동대문구,10600,장안동,1,대지,0374,0001,장안현대벤처빌,20231202,14800,35.98,46.45,18.0,,,2004,오피스텔,중개거래,서울 동대문구
2023,11710,송파구,11300,거여동,1,대지,0697,0000,송파시그니처롯데캐슬,20231202,115000,59.98,0.0,18.0,,,2021,아파트,중개거래,서울 송파구
2023,11410,서대문구,11800,홍은동,1,대지,0454,0000,극동,20231202,48000,84.92,0.0,4.0,,,1995,아파트,중개거래,서울 서대문구
2023,11740,강동구,10800,성내동,1,대지,0598,0000,성내1차e-편한세상,20231202,104000,84.49,0.0,14.0,,,2003,아파트,중개거래,서울 강동구
2023,11620,관악구,10100,봉천동,1,대지,0871,0003,장흥빌라D동,20231202,33800,55.35,27.31,1.0,,,1994,연립다세대,중개거래,서울 관악구
2023,11740,강동구,10900,천호동,1,대지,0423,0200,강동 밀레니얼 중흥S-클래스,20231202,126302,84.19,0.0,29.0,입주권,,0,아파트,중개거래,서울 강동구
2023,11290,성북구,10100,성북동,1,대지,0184,0016,지앤홈(A동),20231202,33000,29.8,20.11,3.0,,,2018,연립다세대,중개거래,서울 성북구
2023,11710,송파구,10600,삼전동,1,대지,0041,0001,재원빌라,20231202,29500,34.46,18.0,2.0,,,1993,연립다세대,중개거래,"서울 송파구, 서울 영등포구"
2023,11680,강남구,10800,논현동,1,대지,0105,0004,한진로즈힐,20231202,135000,84.94,0.0,3.0,,,2004,아파트,중개거래,서울 강남구
2023,11290,성북구,10300,돈암동,1,대지,0609,0001,한진(609-1),20231202,68000,84.87,0.0,6.0,,,1998,아파트,중개거래,서울 성북구
2023,11230,동대문구,10400,전농동,1,대지,0155,0000,전농동삼성래미안,20231202,74000,84.98,0.0,1.0,,,2000,아파트,중개거래,서울 동대문구
2023,11440,마포구,10800,대흥동,1,대지,0012,0027,이대역 푸르지오 시티,20231202,25400,28.5,39.19,16.0,,,2013,오피스텔,중개거래,서울 마포구
2023,11215,광진구,10300,구의동,1,대지,0645,0003,(645-3),20231202,45000,79.2,56.55,2.0,,,2008,연립다세대,중개거래,서울 광진구
2023,11590,동작구,10700,사당동,1,대지,1048,0010,월드맨숀,20231202,36500,52.51,26.5,2.0,,,2002,연립다세대,중개거래,서울 동작구
2023,11260,중랑구,10600,신내동,1,대지,0650,0000,신내6대주,20231202,48500,49.77,0.0,5.0,,,1996,아파트,중개거래,서울 중랑구
2023,11530,구로구,10200,구로동,1,대지,0744,0037,(744-37),20231202,27000,55.64,23.25,1.0,,,1996,연립다세대,중개거래,서울 구로구
2023,11380,은평구,10200,녹번동,,,,,,20231202,146000,336.6,163.0,0.0,,,2007,단독다가구,중개거래,서울 종로구
2023,11215,광진구,10500,자양동,1,대지,0510,0005,이튼타워리버1차,20231202,110000,59.99,0.0,9.0,,,2006,아파트,중개거래,서울 광진구
2023,11230,동대문구,10400,전농동,1,대지,0687,0000,전농동신성미소지움,20231202,72000,55.37,0.0,2.0,,,2005,아파트,중개거래,서울 동대문구
2023,11140,중구,17300,만리동1가,1,대지,0062,0007,서울역 디오빌,20231202,59500,56.17,72.53,3.0,,,2005,오피스텔,중개거래,서울 중구
2023,11200,성동구,10200,하왕십리동,1,대지,1061,0000,왕십리풍림아이원,20231202,120000,114.93,0.0,11.0,,,2004,아파트,중개거래,서울 성동구
2023,11740,강동구,10900,천호동,1,대지,0144,0036,그랜드빌,20231202,38000,44.78,27.74,3.0,,,2016,연립다세대,중개거래,서울 강동구
2023,11230,동대문구,10300,제기동,1,대지,1213,0000,어진재,20231202,18200,16.72,0.0,6.0,,,2014,아파트,중개거래,서울 동대문구
2023,11380,은평구,11400,진관동,1,대지,0100,0003,아이파크 포레스트 게이트,20231202,13500,24.91,35.78,3.0,,,2013,오피스텔,중개거래,서울 은평구
2023,11470,양천구,10200,목동,1,대지,0935,0000,진도1,20231202,99600,59.84,0.0,10.0,,,1998,아파트,중개거래,서울 양천구
2023,11710,송파구,10600,삼전동,1,대지,0099,0012,(99-12),20231202,34000,41.74,22.66,2.0,,,2002,연립다세대,중개거래,서울 송파구
2024,11650,서초구,10800,서초동,1,대지,1522,0002,서초동1522-2공동주택,20231202,49000,31.22,21.74,2.0,,,2021,연립다세대,중개거래,서울 강남구
2023,11650,서초구,10100,방배동,1,대지,0804,0011,서리풀끌레르빌,20231202,67000,57.98,33.44,1.0,,,2015,연립다세대,중개거래,서울 서초구
2023,11680,강남구,10400,청담동,1,대지,0121,0042,한양맨션나동,20231202,171000,72.8,63.84,2.0,,,1982,연립다세대,중개거래,서울 강남구
2023,11530,구로구,10800,오류동,1,대지,0338,0000,동부골든,20231202,63000,105.21,0.0,3.0,,20240110,1998,아파트,중개거래,서울 구로구
2023,11260,중랑구,10300,중화동,1,대지,0450,0000,한신아파트(101~102),20231202,60000,59.76,0.0,7.0,,,1998,아파트,중개거래,서울 중랑구
2023,11290,성북구,12800,보문동6가,1,대지,0458,0000,보문파크뷰자이,20231202,75000,45.81,0.0,5.0,,,2017,아파트,중개거래,서울 성북구
2023,11500,강서구,10500,마곡동,1,대지,0744,0000,마곡엠밸리9단지,20231202,113000,59.86,0.0,12.0,,,2021,아파트,중개거래,서울 강서구
2023,11380,은평구,10800,역촌동,,,,,,20231202,12000,48.42,27.18,0.0,,,1992,단독다가구,중개거래,서울 은평구
2023,11320,도봉구,10700,창동,1,대지,0038,0000,주공17단지,20231202,34250,36.16,0.0,12.0,,,1989,아파트,중개거래,서울 도봉구
2023,11380,은평구,10100,수색동,1,대지,0415,0001,e편한세상 수색 에코포레,20231202,74400,84.95,0.0,4.0,,,2003,아파트,중개거래,서울 은평구
2023,11350,노원구,10600,중계동,1,대지,0360,0002,청구3,20231202,122000,84.77,0.0,14.0,,,1996,아파트,중개거래,"경기 포천시, 서울 노원구"
2023,11200,성동구,11200,금호동4가,1,대지,0340,0000,서울숲푸르지오,20231202,120000,59.99,0.0,5.0,,,2007,아파트,중개거래,서울 성동구
2023,11500,강서구,10600,내발산동,1,대지,0741,0000,마곡수명산파크2단지,20231202,98500,84.68,0.0,9.0,,,2007,아파트,중개거래,서울 강서구
2023,11590,동작구,10200,상도동,1,대지,0202,0180,이에스하임6차,20231202,24750,26.36,18.71,4.0,,,2017,연립다세대,중개거래,서울 동작구
2023,11410,서대문구,11900,북가좌동,1,대지,0074,0167,한신갤러리더뷰,20231202,33000,46.8,28.92,3.0,,,2017,연립다세대,중개거래,서울 서대문구
2023,11350,노원구,10600,중계동,1,대지,0364,0000,동진신안,20231202,142000,134.74,0.0,13.0,,,1993,아파트,중개거래,서울 노원구
2023,11110,종로구,17400,창신동,1,대지,0702,0000,창신쌍용1,20231202,70000,79.87,0.0,10.0,,,1992,아파트,중개거래,서울 종로구
2023,11620,관악구,10100,봉천동,1,대지,0725,0004,하우피스오피스텔,20231202,12500,25.2,32.95,5.0,,,2003,오피스텔,중개거래,서울 관악구
2023,11290,성북구,10300,돈암동,1,대지,0609,0001,한신,20231202,87500,152.25,0.0,9.0,,,1998,아파트,중개거래,서울 성북구
2023,11710,송파구,10300,풍납동,1,대지,0306,0035,칼라하우스106동,20231202,41500,76.01,50.74,3.0,,,1998,연립다세대,중개거래,서울 송파구
2023,11290,성북구,13300,정릉동,1,대지,0239,0000,정릉풍림아이원,20231202,59000,60.0,0.0,9.0,,,2005,아파트,중개거래,서울 성북구
2023,11500,강서구,10900,방화동,1,대지,0280,0001,마곡라테라스,20231202,22700,28.93,15.87,7.0,,,2018,연립다세대,중개거래,서울 강서구
2023,11380,은평구,10900,신사동,1,대지,0031,0014,유진빌라,20231202,22200,29.84,19.52,3.0,,,2011,연립다세대,중개거래,서울 은평구
2023,11380,은평구,10400,갈현동,1,대지,0476,0002,리치에비뉴,20231202,42000,44.56,28.28,4.0,,,2023,연립다세대,직거래,
2023,11710,송파구,10600,삼전동,1,대지,0058,0014,세인아트빌,20231202,35300,52.98,24.98,4.0,,,2002,연립다세대,중개거래,서울 송파구
2023,11110,종로구,11500,사직동,1,대지,0009,0000,광화문스페이스본(101동~105동),20231202,179000,151.81,0.0,11.0,,,2008,아파트,중개거래,서울 종로구
2023,11350,노원구,10600,중계동,1,대지,0502,0001,중계그린1단지,20231202,42000,39.91,0.0,8.0,,,1990,아파트,중개거래,서울 노원구
2023,11305,강북구,10100,미아동,1,대지,0791,1322,창헌주택,20231202,9500,41.17,20.58,-1.0,,,1993,연립다세대,직거래,
2023,11305,강북구,10100,미아동,1,대지,0325,0055,우정빌라,20231202,27000,62.06,30.95,4.0,,,2002,연립다세대,중개거래,서울 강북구
2023,11290,성북구,13600,하월곡동,1,대지,0230,0000,동일하이빌뉴시티,20231202,114000,126.6,0.0,19.0,,,2011,아파트,중개거래,"경기 남양주시, 서울 성북구"
2023,11410,서대문구,11900,북가좌동,1,대지,0003,0061,정일트윈빌B,20231202,22500,62.7,29.99,3.0,,,2002,연립다세대,중개거래,서울 서대문구
2023,11740,강동구,10200,고덕동,1,대지,0251,0002,고덕힐하우스,20231202,54000,28.57,20.33,2.0,,,2022,연립다세대,직거래,
2023,11530,구로구,10900,궁동,1,대지,0291,0000,라이프타운,20231202,17500,48.3,37.56,4.0,,,2010,연립다세대,중개거래,서울 구로구
2023,11500,강서구,10300,화곡동,1,대지,0425,0041,삼미빌라,20231202,24900,50.22,22.54,2.0,,,2000,연립다세대,중개거래,서울 강서구
2023,11260,중랑구,10100,면목동,1,대지,0340,0008,광진주택(가),20231202,23000,41.25,21.0,3.0,,,1986,연립다세대,중개거래,서울 중랑구
2023,11410,서대문구,11900,북가좌동,1,대지,0481,0000,DMC래미안e편한세상,20231202,107000,84.95,0.0,13.0,,,2012,아파트,중개거래,서울 서대문구
2023,11410,서대문구,12000,남가좌동,1,대지,0377,0000,DMC래미안클라시스,20231202,71000,59.93,0.0,3.0,,,2000,아파트,중개거래,서울 서대문구
2023,11305,강북구,10100,미아동,1,대지,0812,0000,삼성래미안트리베라2단지,20231202,71000,59.38,0.0,19.0,,,2010,아파트,중개거래,"서울 강북구, 서울 은평구"
2023,11710,송파구,10100,잠실동,1,대지,0022,0000,리센츠,20231202,100000,27.68,0.0,13.0,,,2008,아파트,중개거래,서울 송파구
2023,11410,서대문구,12000,남가좌동,1,대지,0381,0000,DMC센트레빌,20231202,103000,84.87,0.0,10.0,,,2009,아파트,중개거래,서울 서대문구
2023,11560,영등포구,11500,당산동5가,1,대지,0007,0002,유원제일2차,20231202,160000,145.68,0.0,2.0,,,1984,아파트,중개거래,서울 영등포구
2023,11590,동작구,10100,노량진동,1,대지,0331,0000,형인한강,20231202,69000,76.05,0.0,5.0,,20231205,2001,아파트,중개거래,서울 동작구
2023,11350,노원구,10500,상계동,,,,,,20231202,43600,139.8,91.5,0.0,,,1990,단독다가구,중개거래,서울 노원구
2023,11560,영등포구,11400,당산동4가,1,대지,0088,0000,당산현대3차,20231202,101000,84.93,0.0,7.0,,,1988,아파트,중개거래,서울 영등포구
2023,11230,동대문구,10400,전농동,1,대지,0103,0068,골든빌,20231202,20000,13.5,10.42,1.0,,,2013,연립다세대,중개거래,서울 동대문구
2023,11740,강동구,10700,암사동,1,대지,0432,0001,신우팰리스암사,20231202,48000,52.75,35.89,6.0,,,2022,연립다세대,중개거래,서울 강동구
2023,11530,구로구,10700,개봉동,1,대지,0068,0064,호반써밋 개봉,20231202,44417,59.93,0.0,22.0,입주권,,0,아파트,직거래,
2023,11215,광진구,10100,중곡동,1,대지,0121,0036,삼성아트빌A,20231202,39000,72.15,36.52,2.0,,,2003,연립다세대,중개거래,서울 광진구
2023,11260,중랑구,10500,망우동,1,대지,0459,0014,하진Village,20231202,42200,47.55,30.69,4.0,,,2022,연립다세대,중개거래,서울 중랑구
2023,11590,동작구,10100,노량진동,1,대지,0331,0000,형인한강,20231202,69000,76.05,0.0,5.0,,,2001,아파트,중개거래,서울 동작구
2023,11560,영등포구,13300,대림동,1,대지,1125,0000,보라매 신동아 파밀리에,20231202,97000,84.91,0.0,13.0,,,2016,아파트,중개거래,서울 영등포구
2023,11305,강북구,10200,번동,1,대지,0621,0005,어반스톤포레,20231202,29500,29.99,19.14,4.0,,,2022,연립다세대,직거래,
2023,11680,강남구,10100,역삼동,1,대지,0711,0003,역삼자이,20231202,250000,84.99,0.0,19.0,,,2016,아파트,중개거래,서울 강남구
2023,11410,서대문구,11100,홍제동,1,대지,0457,0000,남양,20231202,51000,59.94,0.0,11.0,,,1999,아파트,중개거래,서울 서대문구
2023,11560,영등포구,11800,도림동,1,대지,0250,0000,메종드카라,20231202,40000,29.97,18.75,6.0,,,2021,연립다세대,중개거래,서울 영등포구
2023,11740,강동구,10600,둔촌동,1,대지,0483,0008,동명쉐르빌,20231202,38000,39.06,23.3,5.0,,,2006,연립다세대,중개거래,서울 강동구
2023,11260,중랑구,10200,상봉동,1,대지,0113,0000,상봉어반뷰,20231202,11000,13.26,0.0,18.0,,,2018,아파트,중개거래,서울 중랑구
2023,11350,노원구,10500,상계동,1,대지,0626,0000,상계주공14(고층),20231202,35700,45.55,0.0,9.0,,,1989,아파트,중개거래,서울 노원구
2023,11530,구로구,10600,고척동,1,대지,0336,0000,삼환로즈빌,20231202,81500,84.99,0.0,10.0,,,2004,아파트,중개거래,서울 구로구
2023,11290,성북구,12800,보문동6가,1,대지,0458,0000,보문파크뷰자이,20231202,93000,72.97,0.0,6.0,,,2017,아파트,중개거래,서울 성북구
2023,11530,구로구,10700,개봉동,1,대지,0492,0000,개봉푸르지오,20231202,89000,84.94,0.0,23.0,,,2014,아파트,중개거래,서울 구로구
2023,11470,양천구,10100,신정동,1,대지,0979,0011,롯데아트빌,20231202,23000,62.49,29.74,4.0,,,2002,연립다세대,중개거래,서울 양천구
2023,11230,동대문구,10500,답십리동,1,대지,1014,0000,답십리파크자이,20231202,92000,59.91,0.0,6.0,,,2019,아파트,중개거래,서울 동대문구
2023,11620,관악구,10100,봉천동,1,대지,0870,0012,에이스 에이-존,20231202,15200,24.31,32.85,9.0,,,2005,오피스텔,중개거래,서울 관악구
2023,11500,강서구,10600,내발산동,1,대지,0695,0026,송화월드빌B동,20231202,16500,41.57,20.1,2.0,,,2002,연립다세대,중개거래,서울 강서구
2023,11410,서대문구,11700,연희동,1,대지,0106,0024,예실홈타운,20231202,48800,96.33,53.74,4.0,,20240123,2003,연립다세대,중개거래,서울 서대문구
2023,11710,송파구,10800,문정동,1,대지,0652,0005,문정 아이파크,20231202,21400,21.57,31.75,10.0,,,2017,오피스텔,중개거래,서울 송파구
2023,11620,관악구,10200,신림동,1,대지,1694,0000,신림현대,20231202,64500,59.85,0.0,8.0,,,1993,아파트,중개거래,서울 관악구
2023,11140,중구,16500,황학동,1,대지,2545,0000,롯데캐슬,20231202,77500,59.94,0.0,12.0,,,2008,아파트,중개거래,서울 중구
2023,11260,중랑구,10100,면목동,,,,,,20231202,54000,155.44,125.3,0.0,,,1975,단독다가구,중개거래,서울 중랑구
2023,11410,서대문구,11100,홍제동,1,대지,0331,0000,홍제현대,20231202,85000,106.18,0.0,2.0,,,1992,아파트,중개거래,서울 서대문구
2023,11380,은평구,10700,응암동,1,대지,0739,0000,응암동금호,20231202,62000,59.82,0.0,16.0,,,1998,아파트,중개거래,서울 은평구
